#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  96
# Band-Index:    1
   1.23025    -16.537550  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.26328    -16.549411  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.29631    -16.559238  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.32934    -16.566973  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.36237    -16.572543  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.39539    -16.575903  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.42842    -16.577023  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.42842    -16.577023  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.46045    -16.576112  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.49247    -16.573379  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.52450    -16.568850  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.55653    -16.562549  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.58855    -16.554535  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.62058    -16.544868  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.65260    -16.533642  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.68463    -16.520992  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.71665    -16.507064  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.002
   1.74868    -16.492082  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.78070    -16.476365  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.81273    -16.460419  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.84475    -16.445002  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.87678    -16.431410  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.90880    -16.421594  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.94083    -16.417931  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.94083    -16.417931  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   1.97569    -16.417195  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.01056    -16.415028  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.04542    -16.411512  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.08029    -16.406769  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.11515    -16.401000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.15002    -16.394404  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
   2.18488    -16.387257  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
