#K-Path          Energy     s     py     pz     px    dxy    dyz    dz2    dxz  x2-y2    tot
# NKPTS & NBANDS: 120  76
# Band-Index    1
   1.72986    -14.370251  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   1.70282    -14.382264  0.102  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.106
   1.67577    -14.393446  0.102  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.106
   1.64873    -14.403622  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.107
   1.62169    -14.412831  0.106  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.110
   1.59464    -14.420884  0.106  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.110
   1.56760    -14.427785  0.106  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.110
   1.54056    -14.433498  0.106  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.110
   1.51351    -14.437958  0.107  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.110
   1.48647    -14.441164  0.109  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.111
   1.45943    -14.443090  0.110  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   1.43238    -14.443734  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   1.43238    -14.443734  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   1.39926    -14.443060  0.112  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   1.36614    -14.441058  0.110  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   1.33302    -14.437755  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   1.29990    -14.433206  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.112
   1.26678    -14.427493  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   1.23366    -14.420650  0.108  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   1.20054    -14.412790  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.110
   1.16741    -14.404048  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   1.13429    -14.394617  0.104  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   1.10117    -14.384427  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.108
   1.06805    -14.373707  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   1.03493    -14.362597  0.100  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   1.00181    -14.351122  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.104
   0.96869    -14.339598  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.93557    -14.328100  0.096  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.90244    -14.316758  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.100
   0.86932    -14.305714  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.83620    -14.295098  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.096
   0.80308    -14.285127  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
   0.80308    -14.285127  0.092  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.094
