#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS:  84  76
# Band-Index:    1
   1.90880    -16.418021  0.076  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   1.94083    -16.414357  0.074  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   1.94083    -16.414357  0.074  0.000  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   1.97569    -16.413621  0.074  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   2.01056    -16.411454  0.072  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.080
   2.04542    -16.407938  0.076  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.078
   2.08029    -16.403195  0.074  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   2.11515    -16.397425  0.072  0.002  0.002  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   2.15002    -16.390829  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.076
   2.18488    -16.383683  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.072
   2.21975    -16.376213  0.068  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   2.25461    -16.368641  0.072  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.072
   2.28947    -16.361057  0.068  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.072
   2.32434    -16.353450  0.068  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   2.35920    -16.345728  0.065  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   2.35920    -16.345728  0.065  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   2.39618    -16.346904  0.065  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.069
   2.43316    -16.350209  0.066  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   2.47014    -16.355104  0.066  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   2.50712    -16.360839  0.069  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.071
   2.54410    -16.366642  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.073
   2.58108    -16.371646  0.071  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.073
   2.61806    -16.375094  0.071  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   2.65504    -16.376327  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.074
 
# Band-Index:    4
   2.65504    -16.376306  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   2.61806    -16.375073  0.071  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.074
   2.58108    -16.371627  0.071  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.073
   2.54410    -16.366624  0.070  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.073
   2.50712    -16.360823  0.069  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.071
   2.47014    -16.355091  0.066  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   2.43316    -16.350198  0.066  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.070
   2.39618    -16.346896  0.065  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.069
   2.35920    -16.345719  0.065  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.070
